country,restaurant_name,sentiment,review_title,review_date,review,cleaned_review,word_overlap,sentiment_consistency,attention_grabbing,combined_text,vader_sentiment,vader_sentiment_label,cluster
Russia,Pelmenya,Positive,The perfect Russian dinner,Aug 2015 •,"Wonderful service, fresh delicious traditional food. Best place we ate at here.  
Menu in Russian and English, great prints on the wall, calm place, freshly cooked pelmenis and varenikis.",wonderful service fresh delicious traditional food best place ate menu russian english great print wall calm place freshly cooked pelmenis varenikis,0.0,1,0,"The perfect Russian dinner Wonderful service, fresh delicious traditional food. Best place we ate at here.  
Menu in Russian and English, great prints on the wall, calm place, freshly cooked pelmenis and varenikis.",0.975,Positive,0
Russia,Pelmenya,Positive,Great food and super friendly staff,Aug 2015 •,The menu is mostly dumplings - we liked the ones with mash potato inside. Quite a chill atmosphere and cool interior. Our waitresses were so lovely and friendly! Desserts were also yummy - especially the pistachio dessert.,menu mostly dumpling liked one mash potato inside quite chill atmosphere cool interior waitress lovely friendly dessert also yummy especially pistachio dessert,0.16666666666666666,1,0,Great food and super friendly staff The menu is mostly dumplings - we liked the ones with mash potato inside. Quite a chill atmosphere and cool interior. Our waitresses were so lovely and friendly! Desserts were also yummy - especially the pistachio dessert.,0.9813,Positive,0
Russia,Pelmenya,Positive,Delicious food I cozy place,Aug 2015 •,"Wonderful food for very very reasonable prizes. Be early for diner if you don't have a reservation, because the place only has limited tables. Very cozy atmosphere and no rush. Definitely try the dim sum and khinkali and/or manti with lamb.",wonderful food reasonable prize early diner reservation place limited table cozy atmosphere rush definitely try dim sum khinkali manti lamb,0.6,1,0,"Delicious food I cozy place Wonderful food for very very reasonable prizes. Be early for diner if you don't have a reservation, because the place only has limited tables. Very cozy atmosphere and no rush. Definitely try the dim sum and khinkali and/or manti with lamb.",0.8896,Positive,3
Russia,Pelmenya,Positive,Russian dumplings are the best!!!,Aug 2015 •,"This is a small, casual and somewhat hip restaurant with awesome food and reasonable prices.  I had Pelmeni, cheese Varenyky and the awesome pumpkin and carrot Manti.   They have both a Russian and English version of their menu.  Best food I had in St. Petersburg.",small casual somewhat hip restaurant awesome food reasonable price pelmeni cheese varenyky awesome pumpkin carrot manti russian english version menu best food petersburg,0.0,1,0,"Russian dumplings are the best!!! This is a small, casual and somewhat hip restaurant with awesome food and reasonable prices.  I had Pelmeni, cheese Varenyky and the awesome pumpkin and carrot Manti.   They have both a Russian and English version of their menu.  Best food I had in St. Petersburg.",0.9637,Positive,4
Russia,Pelmenya,Positive,Great food and atmosphere!,Jul 2015 •,"My family travelled to St Petersburg in July and prior to going I did some research on restaurants. I have not been to SPB in 15 years and needed restaurant ideas. My Russian parents and American husband loved Pelmenya. We ate there 4-5 times and tried pretty much everything on the menu. Xinkali were my favorite. Manti and pelmeni were very good as well. Food was fresh, service quick and professional, beer nice and cold and prices were just right. I would definitely go there again and recommend it to my friends!",family travelled st petersburg july prior going research restaurant spb year needed restaurant idea russian parent american husband loved pelmenya ate time tried pretty much everything menu xinkali favorite manti pelmeni good well food fresh service quick professional beer nice cold price right would definitely go recommend friend,0.25,1,0,"Great food and atmosphere! My family travelled to St Petersburg in July and prior to going I did some research on restaurants. I have not been to SPB in 15 years and needed restaurant ideas. My Russian parents and American husband loved Pelmenya. We ate there 4-5 times and tried pretty much everything on the menu. Xinkali were my favorite. Manti and pelmeni were very good as well. Food was fresh, service quick and professional, beer nice and cold and prices were just right. I would definitely go there again and recommend it to my friends!",0.9858,Positive,4
Russia,Pelmenya,Positive,Very good,Aug 2015 •,"We ate very good.

On can choose between lots of different kinds of ""pelmenis"" and other dishes mades of the same pasta. There are 3 sizes for each dish (S, M, L) according the amount of food. They have the menu in English inside. There are vegetarian options. The price is very reasonable.",ate good choose lot different kind pelmenis dish mades pasta size dish l according amount food menu english inside vegetarian option price reasonable,0.5,1,0,"Very good We ate very good.

On can choose between lots of different kinds of ""pelmenis"" and other dishes mades of the same pasta. There are 3 sizes for each dish (S, M, L) according the amount of food. They have the menu in English inside. There are vegetarian options. The price is very reasonable.",0.7496,Positive,4
Russia,Pelmenya,Positive,Very good mono choice,Aug 2015 •,"Relaxing, cozy. A waitress reserved a table for us without even asking our name. The service is perfect. The menu is in Russian and in English (it's a plus in Russia). Almost only dumplings, but of every kind. Good beers and teas.
By the way, I forgot my iphone on the table and, when I got back half an hour later, a waitress gave it to me with a smile.",relaxing cozy waitress reserved table u without even asking name service perfect menu russian english plus russia almost dumpling every kind good beer tea way forgot iphone table got back half hour later waitress gave smile,0.25,1,0,"Very good mono choice Relaxing, cozy. A waitress reserved a table for us without even asking our name. The service is perfect. The menu is in Russian and in English (it's a plus in Russia). Almost only dumplings, but of every kind. Good beers and teas.
By the way, I forgot my iphone on the table and, when I got back half an hour later, a waitress gave it to me with a smile.",0.9564,Positive,0
Russia,Pelmenya,Positive,Low prices high satisfaction,Sept 2014 •,It is a lovely little authentic Russian dumpling restaurant. Food is good. Prices are low. The only problem is that it is hard to let waitresses understand which menu item you want to order. There is English menu but the waitresses cannot read the alphabet. But if you want to try vareity of delicious dumplings you shoul visit this place.,lovely little authentic russian dumpling restaurant food good price low problem hard let waitress understand menu item want order english menu waitress read alphabet want try vareity delicious dumpling shoul visit place,0.0,1,0,Low prices high satisfaction It is a lovely little authentic Russian dumpling restaurant. Food is good. Prices are low. The only problem is that it is hard to let waitresses understand which menu item you want to order. There is English menu but the waitresses cannot read the alphabet. But if you want to try vareity of delicious dumplings you shoul visit this place.,0.8135,Positive,4
Russia,Pelmenya,Positive,"Great food, good service and low prices",Aug 2015 •,"Worth the visit. We'll come back and try some more. If you go there, try the fried khinkali. It¨s really delicious!",worth visit come back try go try fried khinkali really delicious,0.0,1,0,"Great food, good service and low prices Worth the visit. We'll come back and try some more. If you go there, try the fried khinkali. It¨s really delicious!",0.9019,Positive,0
Russia,Pelmenya,Positive,"Fast, friendly and delicious",Aug 2015 •,"We had two stops at Pelmenya on a rent trip to St. Petersburg.  Menu is simple - but very well executed.  My wife ordered a Chinese dumpling, which was not as good as the Central Asian ones.  Manti - Khinkali - Sauerkrauts is the way to go.",two stop pelmenya rent trip petersburg menu simple well executed wife ordered chinese dumpling good central asian one manti khinkali sauerkraut way go,0.0,1,0,"Fast, friendly and delicious We had two stops at Pelmenya on a rent trip to St. Petersburg.  Menu is simple - but very well executed.  My wife ordered a Chinese dumpling, which was not as good as the Central Asian ones.  Manti - Khinkali - Sauerkrauts is the way to go.",0.5762,Positive,4
Russia,Pelmenya,Positive,Good monocuisine concept,Oct 2014 •,"I've been here several times with my foreign friends when I wanted to make them try something traditional without the pathos of many overpriced Russian cuisine restaurants in the city. And we never left unsatisfied.
Place has a trendy design and nice atmosphere. The food concept is good and balanced, perhaps I would add/change drinks and desserts, the choice is a bit too limited. The food quality is very good. The service is sometimes a bit slow.",several time foreign friend wanted make try something traditional without pathos many overpriced russian cuisine restaurant city never left unsatisfied place trendy design nice atmosphere food concept good balanced perhaps would drink dessert choice bit limited food quality good service sometimes bit slow,0.3333333333333333,1,0,"Good monocuisine concept I've been here several times with my foreign friends when I wanted to make them try something traditional without the pathos of many overpriced Russian cuisine restaurants in the city. And we never left unsatisfied.
Place has a trendy design and nice atmosphere. The food concept is good and balanced, perhaps I would add/change drinks and desserts, the choice is a bit too limited. The food quality is very good. The service is sometimes a bit slow.",0.932,Positive,0
Russia,Pelmenya,Positive,Great dumplings,Jul 2015 •,"Very tasty food, nice and cozy design, and homelike atmosphere. Favourite place for lunch. Staff is very friendly and easy-going. Strongly recommended :)",tasty food nice cozy design homelike atmosphere favourite place lunch staff friendly strongly recommended,0.0,1,0,"Great dumplings Very tasty food, nice and cozy design, and homelike atmosphere. Favourite place for lunch. Staff is very friendly and easy-going. Strongly recommended :)",0.9456,Positive,0
Russia,Pelmenya,Positive,Brilliant!,Jul 2015 •,Delicious dumplings and a huge variety to choose from. Just next to faberge museum so went for lunch after we had done a tour of that. Reasonably priced. Lovely restaurant.,delicious dumpling huge variety choose next faberge museum went lunch done tour reasonably priced lovely restaurant,0.0,1,0,Brilliant! Delicious dumplings and a huge variety to choose from. Just next to faberge museum so went for lunch after we had done a tour of that. Reasonably priced. Lovely restaurant.,0.9273,Positive,0
Russia,Pelmenya,Positive,Dough and Meat - is everything ))),May 2015 •,"different kind of dumplings, with various filling, the most amaizing is Georgian Hinkali, Russian Vareniki with cherry!
Atmosphere good, location is perfect near the 5 corners in the city centre!
the prices r very nice!
must visit!",different kind dumpling various filling amaizing georgian hinkali russian vareniki cherry atmosphere good location perfect near corner city centre price r nice must visit,0.0,0,0,"Dough and Meat - is everything ))) different kind of dumplings, with various filling, the most amaizing is Georgian Hinkali, Russian Vareniki with cherry!
Atmosphere good, location is perfect near the 5 corners in the city centre!
the prices r very nice!
must visit!",0.8825,Positive,4
Russia,Pelmenya,Positive,Unexpected delight,Jul 2015 •,"Very lovely place. The food is good. Kind of the same dish from different countries: Russia, Georgia, Ukraine, Italian, Central Asia, China and Japan. Service is also very good and friendly. Worth to visit.",lovely place food good kind dish different country russia georgia ukraine italian central asia china japan service also good friendly worth visit,0.0,1,0,"Unexpected delight Very lovely place. The food is good. Kind of the same dish from different countries: Russia, Georgia, Ukraine, Italian, Central Asia, China and Japan. Service is also very good and friendly. Worth to visit.",0.9593,Positive,4
Russia,Pelmenya,Positive,Very good restaurant,Jun 2015 •,"Very nice place to eat. First night we went it was full we had to go back the next night. There are many varieties of dumplings on the menu and we tried many of them, there range from good to excellent. Prices are very reasonable too other than the Chinese and Japanese dumpling varieties. The wait staff spoke good English and were helpful. Definitely worth checking out.",nice place eat first night went full go back next night many variety dumpling menu tried many range good excellent price reasonable chinese japanese dumpling variety wait staff spoke good english helpful definitely worth checking,0.3333333333333333,1,0,"Very good restaurant Very nice place to eat. First night we went it was full we had to go back the next night. There are many varieties of dumplings on the menu and we tried many of them, there range from good to excellent. Prices are very reasonable too other than the Chinese and Japanese dumpling varieties. The wait staff spoke good English and were helpful. Definitely worth checking out.",0.9715,Positive,4
Russia,Pelmenya,Positive,Very nice food,Jun 2015 •,we really like going here... it is an ideal place for any occasion. The food and service is great !!,really like going ideal place occasion food service great,0.3333333333333333,1,0,Very nice food we really like going here... it is an ideal place for any occasion. The food and service is great !!,0.9321,Positive,0
Russia,Pelmenya,Positive,Space for improvement,Jun 2015 •,"Idea is great: dumplings from all over the world: Russia, Georgia, Central Asia, Japan etc.
We visited Pelmenia yesterday, because since last three years my family and me are big fans of Georgian dumplings called Khinkali.
Khinkali here are 4 stars (from 5) maximum, even 3.5.
From my point of view meat is too fat and dough/pastry is too thick.
Third point Khinkali price per piece is too much high as well. Average price in Moscow is 35-45 rub. Here it is 60 rub if you order 3 pcs.
Service is nice and friendly.",idea great dumpling world russia georgia central asia japan etc visited pelmenia yesterday since last three year family big fan georgian dumpling called khinkali khinkali star maximum even point view meat fat thick third point khinkali price per piece much high well average price moscow rub rub order pc service nice friendly,0.0,1,0,"Space for improvement Idea is great: dumplings from all over the world: Russia, Georgia, Central Asia, Japan etc.
We visited Pelmenia yesterday, because since last three years my family and me are big fans of Georgian dumplings called Khinkali.
Khinkali here are 4 stars (from 5) maximum, even 3.5.
From my point of view meat is too fat and dough/pastry is too thick.
Third point Khinkali price per piece is too much high as well. Average price in Moscow is 35-45 rub. Here it is 60 rub if you order 3 pcs.
Service is nice and friendly.",0.9274,Positive,4
Russia,Pelmenya,Positive,TRADITIONAL FOOD WITH EXCELLENT RELATION QUALITY PRICE,May 2015 •,"It is really difficult to find (in a single place) the Traditional cuisine, the quality, the confortable atmosfere, the reasonable price, in a good central location (Fontanka) and the good service.
This is the exception. I have been once and I was transported to the old Russian times testing the original flavours and the traditional Pelmeni & Manti but in the menu there are other mixed cuisines like Italian Ravioli and some Japanese filled pasta that I cannot remember the name.",really difficult find single place traditional cuisine quality confortable atmosfere reasonable price good central location fontanka good service exception transported old russian time testing original flavour traditional pelmeni manti menu mixed cuisine like italian ravioli japanese filled pasta remember name,0.0,1,0,"TRADITIONAL FOOD WITH EXCELLENT RELATION QUALITY PRICE It is really difficult to find (in a single place) the Traditional cuisine, the quality, the confortable atmosfere, the reasonable price, in a good central location (Fontanka) and the good service.
This is the exception. I have been once and I was transported to the old Russian times testing the original flavours and the traditional Pelmeni & Manti but in the menu there are other mixed cuisines like Italian Ravioli and some Japanese filled pasta that I cannot remember the name.",0.8234,Positive,0
Russia,Pelmenya,Positive,Deliciously filling!,Sep 2010,"Delicious and chill vibe! Try the Khinkalis (Georgian soup buns, really filling). The Pelminis and Varenykys are reliably delicious. The dim sum not so much.",delicious chill vibe try khinkalis georgian soup bun really filling pelminis varenykys reliably delicious dim sum much,0.0,1,0,"Deliciously filling! Delicious and chill vibe! Try the Khinkalis (Georgian soup buns, really filling). The Pelminis and Varenykys are reliably delicious. The dim sum not so much.",0.8975,Positive,4
Russia,Pelmenya,Positive,Dumpling Heaven,Apr 2015 •,"Just a stone's throw from the Fabergé Museum, this place looks like a bar but serves dumplings in many shapes and sizes. Pelmeni are Russian dumplings but we also sampled dumplings from Uzbekistan, Georgia, Ukraine and Japan. if you're not sure, have a small plate of 3 and then order more if you like them. There is a menu in English and the waitress was very helpful and explained what each different type was. Service is great and the prices are very reasonable. It's also very handy if you are planning on taking a boat trip to see the bridges.",stone throw fabergé museum place look like bar serf dumpling many shape size pelmeni russian dumpling also sampled dumpling uzbekistan georgia ukraine japan sure small plate order like menu english waitress helpful explained different type service great price reasonable also handy planning taking boat trip see bridge,0.0,1,0,"Dumpling Heaven Just a stone's throw from the Fabergé Museum, this place looks like a bar but serves dumplings in many shapes and sizes. Pelmeni are Russian dumplings but we also sampled dumplings from Uzbekistan, Georgia, Ukraine and Japan. if you're not sure, have a small plate of 3 and then order more if you like them. There is a menu in English and the waitress was very helpful and explained what each different type was. Service is great and the prices are very reasonable. It's also very handy if you are planning on taking a boat trip to see the bridges.",0.9238,Positive,4
Russia,Pelmenya,Positive,Eat here with your kids after seeing the Faberge Museum,Apr 2015 •,"Fun inexpensive place with great range of dumpling choice from ravioli to Russian dumplings and Korean style. If you are uncertain you only need order 3 to 5 dumplings and reorder those you like best so great if you are with your family or in a small group. Dumplings are served quickly and are all very tasty so it is quick, fun and convenient to try them all out. Good choice for vegetarians or fussy eaters or those more sophisticated who can have prawn and water chestnut dumplings! Menu in English available and staff willing, friendly and quite good at English too. We visited in April and no reservation necessary. Ideal if you want to independently visit the Faberge Museum which you can only do after 6pm and then have a nice family friendly dinner before returning to your hotel",fun inexpensive place great range dumpling choice ravioli russian dumpling korean style uncertain need order dumpling reorder like best great family small group dumpling served quickly tasty quick fun convenient try good choice vegetarian fussy eater sophisticated prawn water chestnut dumpling menu english available staff willing friendly quite good english visited april reservation necessary ideal want independently visit faberge museum nice family friendly dinner returning hotel,0.0,0,0,"Eat here with your kids after seeing the Faberge Museum Fun inexpensive place with great range of dumpling choice from ravioli to Russian dumplings and Korean style. If you are uncertain you only need order 3 to 5 dumplings and reorder those you like best so great if you are with your family or in a small group. Dumplings are served quickly and are all very tasty so it is quick, fun and convenient to try them all out. Good choice for vegetarians or fussy eaters or those more sophisticated who can have prawn and water chestnut dumplings! Menu in English available and staff willing, friendly and quite good at English too. We visited in April and no reservation necessary. Ideal if you want to independently visit the Faberge Museum which you can only do after 6pm and then have a nice family friendly dinner before returning to your hotel",0.9909,Positive,4
Russia,Pelmenya,Positive,Pelmeni bar,Mar 2015 •,Little restaurant specialized in pelmenis. Great place to have something small to eat or to taste many courses and enjoy them a bit longer. We went there on Friday evening about 20.00 pm without reservation and there was plenty of free tables.,little restaurant specialized pelmenis great place something small eat taste many course enjoy bit longer went friday evening pm without reservation plenty free table,0.0,0,0,Pelmeni bar Little restaurant specialized in pelmenis. Great place to have something small to eat or to taste many courses and enjoy them a bit longer. We went there on Friday evening about 20.00 pm without reservation and there was plenty of free tables.,0.891,Positive,3
Russia,Pelmenya,Positive,Dumplings from all over the world,Dec 2014 •,"Great place to have some ""pelmeni""! Delicious dumplings from all over the world - Russian pelmeni, Georgian hinkali, Asian manti, sweet Russian vareniki, Italian ravioli, Chinese jiaozi and dimsams.",great place pelmeni delicious dumpling world russian pelmeni georgian hinkali asian manti sweet russian vareniki italian ravioli chinese jiaozi dimsams,0.16666666666666666,0,0,"Dumplings from all over the world Great place to have some ""pelmeni""! Delicious dumplings from all over the world - Russian pelmeni, Georgian hinkali, Asian manti, sweet Russian vareniki, Italian ravioli, Chinese jiaozi and dimsams.",0.8883,Positive,4
Russia,Pelmenya,Positive,Ate dumplings until I couldn't move,Dec 2014 •,"So delicious! Got the dumplings with pumpkin and lamb, cheesecurd and sour cherries, and beef. All were great, cheap, and filling. Relaxed atmosphere, convenient location.",delicious got dumpling pumpkin lamb cheesecurd sour cherry beef great cheap filling relaxed atmosphere convenient location,0.0,0,0,"Ate dumplings until I couldn't move So delicious! Got the dumplings with pumpkin and lamb, cheesecurd and sour cherries, and beef. All were great, cheap, and filling. Relaxed atmosphere, convenient location.",0.5827,Positive,4
Russia,Pelmenya,Positive,Went twice!,Dec 2014 •,"I almost never eat somewhere twice, but I went back to Pelmeniya two times in four days in St. Petersburg. I love stuffed pasta/noodles and they have examples from all countries, but I especially love Pelmeniya the Russian version, but the Italian pasta was also good. The price was also extremely reasonable.",almost never eat somewhere twice went back pelmeniya two time four day petersburg love stuffed example country especially love pelmeniya russian version italian pasta also good price also extremely reasonable,0.0,0,0,"Went twice! I almost never eat somewhere twice, but I went back to Pelmeniya two times in four days in St. Petersburg. I love stuffed pasta/noodles and they have examples from all countries, but I especially love Pelmeniya the Russian version, but the Italian pasta was also good. The price was also extremely reasonable.",0.9568,Positive,4
Russia,Pelmenya,Positive,Best pelmeni I had,Sept 2014 •,"Pelmeniya specializes in the mono cuisine concept, serving only pelmeni and dumplings of the same sort. And it was, by far, the best pelmeni and the best khinkali I had during my one month stay in Russia and Ukraine.
The ambience is very pleasant and the service is quite good. And they also have a very good belgian beer menu, although at a bit ""spicy"" prices.",pelmeniya specializes mono cuisine concept serving pelmeni dumpling sort far best pelmeni best khinkali one month stay russia ukraine ambience pleasant service quite good also good belgian beer menu although bit spicy price,0.25,1,0,"Best pelmeni I had Pelmeniya specializes in the mono cuisine concept, serving only pelmeni and dumplings of the same sort. And it was, by far, the best pelmeni and the best khinkali I had during my one month stay in Russia and Ukraine.
The ambience is very pleasant and the service is quite good. And they also have a very good belgian beer menu, although at a bit ""spicy"" prices.",0.9728,Positive,3
Russia,Pelmenya,Positive,Different and unique,Sep 2010,"I am not fan of russian food at all but once in paris i tried the varenyky with cherry filled...since then i was not able to find anything good or similar, this place exceed my expectations, i tried the ravioli with cheese and spinash, the varenyky with mashed potatoes and the varenyky with cherry...i will strongly recommend the one with cherries, there others were good too but u find cheese and potatoes everywhere in the world so it is not that special, the place is charming, hidden but for sure a coming back place...I put 4 stars bc u have to wait a bit to get ur food, it is worth it",fan russian food paris tried varenyky cherry filled since able find anything good similar place exceed expectation tried ravioli cheese spinash varenyky mashed potato varenyky cherry strongly recommend one cherry others good u find cheese potato everywhere world special place charming hidden sure coming back place put star bc u wait bit get ur food worth,0.0,0,0,"Different and unique I am not fan of russian food at all but once in paris i tried the varenyky with cherry filled...since then i was not able to find anything good or similar, this place exceed my expectations, i tried the ravioli with cheese and spinash, the varenyky with mashed potatoes and the varenyky with cherry...i will strongly recommend the one with cherries, there others were good too but u find cheese and potatoes everywhere in the world so it is not that special, the place is charming, hidden but for sure a coming back place...I put 4 stars bc u have to wait a bit to get ur food, it is worth it",0.9671,Positive,0
Russia,Pelmenya,Positive,Good Food Good Customer Service,Aug 2014 •,"They have menus in English.  Very tasty pelmeni.  They made a mistake on my order, and served me something incorrect.  That happens everywhere sometimes, but the unusual part is the waitress came out and admitted the mistake.  In Russia that is not very common.  My Russian is very poor so that sort of situation can be tricky but they were really nice about it and offered to remake it.  Because it takes 20 minutes and I was already pretty full I declined, and they removed the item from our bill even though we ate some of it.",menu english tasty pelmeni made mistake order served something incorrect happens everywhere sometimes unusual part waitress came admitted mistake russia common russian poor sort situation tricky really nice offered remake take minute already pretty full declined removed item bill even though ate,0.0,0,0,"Good Food Good Customer Service They have menus in English.  Very tasty pelmeni.  They made a mistake on my order, and served me something incorrect.  That happens everywhere sometimes, but the unusual part is the waitress came out and admitted the mistake.  In Russia that is not very common.  My Russian is very poor so that sort of situation can be tricky but they were really nice about it and offered to remake it.  Because it takes 20 minutes and I was already pretty full I declined, and they removed the item from our bill even though we ate some of it.",0.3919,Positive,3
Russia,Pelmenya,Positive,Mono cuisine really worth to try!,Jul 2014 •,"We tried the one located on the corner of Razjezhaya street and Pravdy street (near metro Vladimirskaya). Wonderful Caucasian dumplings - ""hinkali"" - are superb! Juicy and mild-spicy. Remember to eat them correctly - using hands - first you bite a small bite of the ""shell"" and drink insides, then eat the rest - ask waitresses they explain :) Also we tried ""manty"" - dumplings made on steam; with lamb - tasty! fabulous! They were accompanied by sour cream and fresh vegetables. Excellent Belgium beer as a drink choice - honest Belgium quality!",tried one located corner razjezhaya street pravdy street near metro vladimirskaya wonderful caucasian dumpling hinkali superb juicy remember eat correctly using hand first bite small bite shell drink inside eat rest ask waitress explain also tried manty dumpling made steam lamb tasty fabulous accompanied sour cream fresh vegetable excellent belgium beer drink choice honest belgium quality,0.0,1,0,"Mono cuisine really worth to try! We tried the one located on the corner of Razjezhaya street and Pravdy street (near metro Vladimirskaya). Wonderful Caucasian dumplings - ""hinkali"" - are superb! Juicy and mild-spicy. Remember to eat them correctly - using hands - first you bite a small bite of the ""shell"" and drink insides, then eat the rest - ask waitresses they explain :) Also we tried ""manty"" - dumplings made on steam; with lamb - tasty! fabulous! They were accompanied by sour cream and fresh vegetables. Excellent Belgium beer as a drink choice - honest Belgium quality!",0.9782,Positive,4
Russia,Pelmenya,Positive,Damn good dumplings that won't break the bank,May 2014 •,"Just off Nevsky Prospekt is this little place along the Fontanka River. It does a variety of inexpensive dumplings from many of the countries where they are a staple & all of those we had were excellent. There is a decent selection of beers, and even an ale which was a real treat. As previously mentioned, the dips and sauces could be improved, but the dumplings are good enough without them. English menu & fast, friendly service. A great cheap eat.",nevsky prospekt little place along fontanka river variety inexpensive dumpling many country staple excellent decent selection beer even ale real treat previously mentioned dip sauce could improved dumpling good enough without english menu fast friendly service great cheap eat,0.125,0,0,"Damn good dumplings that won't break the bank Just off Nevsky Prospekt is this little place along the Fontanka River. It does a variety of inexpensive dumplings from many of the countries where they are a staple & all of those we had were excellent. There is a decent selection of beers, and even an ale which was a real treat. As previously mentioned, the dips and sauces could be improved, but the dumplings are good enough without them. English menu & fast, friendly service. A great cheap eat.",0.9607,Positive,4
Russia,Pelmenya,Positive,A Dumpling Journey Around the World,Oct 2013 •,"If you like dumplings the best way to try them all is to go to one of the ""Pelmeniya"" restaurants. These people have dumplings from Russia, Japan, China, Georgia, Poland and Mongolia. Pretty much every nation obsessed with dumplings is represented. The've also got dumplng soups and sweet dumplings with cherry or curd, so everyone will find something they fancy.

The interior is spartan, yet there is something charming about the chair backs shaped as rolling pins and the gloomy ""robotic waiter"" statue greeting you at the entrance. Totally unforgettable.

The service was nice and we even got two extra fills of tea water in our tea pot!",like dumpling best way try go one pelmeniya restaurant people dumpling russia japan china georgia poland mongolia pretty much every nation obsessed dumpling represented also got dumplng soup sweet dumpling cherry curd everyone find something fancy interior spartan yet something charming chair back shaped rolling pin gloomy robotic waiter statue greeting entrance totally unforgettable service nice even got two extra fill tea water tea pot,0.0,1,0,"A Dumpling Journey Around the World If you like dumplings the best way to try them all is to go to one of the ""Pelmeniya"" restaurants. These people have dumplings from Russia, Japan, China, Georgia, Poland and Mongolia. Pretty much every nation obsessed with dumplings is represented. The've also got dumplng soups and sweet dumplings with cherry or curd, so everyone will find something they fancy.

The interior is spartan, yet there is something charming about the chair backs shaped as rolling pins and the gloomy ""robotic waiter"" statue greeting you at the entrance. Totally unforgettable.

The service was nice and we even got two extra fills of tea water in our tea pot!",0.9589,Positive,4
Russia,Pelmenya,Positive,Dumplings from all over the world!,Aug 2013 •,"In this restaurant you can order dumplings from all over the world: pelmeni and varenyki (from Russia and Ucraina), manti and khinkali (from Caucasos), dim-sun and gyoza (from Asia) and ravioli. I tasted almost everything (except ravioli!) and all was tasty! The place is nice, good service and even cheap prices.",restaurant order dumpling world pelmeni varenyki russia ucraina manti khinkali caucasos gyoza asia ravioli tasted almost everything except ravioli tasty place nice good service even cheap price,0.0,0,0,"Dumplings from all over the world! In this restaurant you can order dumplings from all over the world: pelmeni and varenyki (from Russia and Ucraina), manti and khinkali (from Caucasos), dim-sun and gyoza (from Asia) and ravioli. I tasted almost everything (except ravioli!) and all was tasty! The place is nice, good service and even cheap prices.",0.7163,Positive,4
Russia,Pelmenya,Positive,"Excellent place, service, price.",Jun 2013 •,"Reviews of this restaurant is true. Meal is very taste. You can see dumpling picture on their picture and choose they based on picture description if you don't know how they look like. 
They have free WiFi. 
When we received receipt we get two Orbit chewing gum as well, very nice surprise!",review restaurant true meal taste see dumpling picture picture choose based picture description know look like free wifi received receipt get two orbit chewing gum well nice surprise,0.0,1,0,"Excellent place, service, price. Reviews of this restaurant is true. Meal is very taste. You can see dumpling picture on their picture and choose they based on picture description if you don't know how they look like. 
They have free WiFi. 
When we received receipt we get two Orbit chewing gum as well, very nice surprise!",0.9616,Positive,0
Morroco,The LOFT,Positive,An excellent place to eat and enjoy the retro atmosphere,Apr 2024 •,"We spent an enjoyable evening at this restaurant. The food was excellent, just don't expect a sweet as he doesn't have any. It doesn't have a license but the moc tails were very good. The owner is very friendly and loves his restaurant and the 80's music is fantastic!!",spent enjoyable evening restaurant food excellent expect sweet license moc tail good owner friendly love restaurant music fantastic,0.1,1,0,"An excellent place to eat and enjoy the retro atmosphere We spent an enjoyable evening at this restaurant. The food was excellent, just don't expect a sweet as he doesn't have any. It doesn't have a license but the moc tails were very good. The owner is very friendly and loves his restaurant and the 80's music is fantastic!!",0.9817,Positive,0
Morroco,The LOFT,Positive,Delicious lunch with great music!,Apr 2024 •,"Today on Friday April 12th we had a late lunch at the very cosy Loft restaurant in the old Medina of Essaouira.
We tried the vegetable soup with Parmesan cheese, the vegan salad, the Seafood penne and the grilled octopus. All dishes were very tasty, Zoubair did great service and the 60’s and 70’s music (including Elvis) was amazing.
All together we paid 425 dirhams for a delicious late lunch.",today friday april late lunch cosy loft restaurant old medina essaouira tried vegetable soup parmesan cheese vegan salad seafood penne grilled octopus dish tasty zoubair great service music including elvis amazing together paid dirham delicious late lunch,0.4,1,0,"Delicious lunch with great music! Today on Friday April 12th we had a late lunch at the very cosy Loft restaurant in the old Medina of Essaouira.
We tried the vegetable soup with Parmesan cheese, the vegan salad, the Seafood penne and the grilled octopus. All dishes were very tasty, Zoubair did great service and the 60’s and 70’s music (including Elvis) was amazing.
All together we paid 425 dirhams for a delicious late lunch.",0.967,Positive,0
Morroco,The LOFT,Positive,Excellent eaterie.,Mar 2024 •,"Excellent eaterie, well priced, great location, very reasonably priced. Lovely little spot. Welcoming staff, and very nice food.",excellent eaterie well priced great location reasonably priced lovely little spot welcoming staff nice food,0.0,1,0,"Excellent eaterie. Excellent eaterie, well priced, great location, very reasonably priced. Lovely little spot. Welcoming staff, and very nice food.",0.9732,Positive,0
Morroco,The LOFT,Positive,Fresh and delicious,Mar 2024 •,Delicious light lunch with exceptional tapenade.  Beautifully presented. Excellent attentive service. Good value.,delicious light lunch exceptional tapenade beautifully presented excellent attentive service good value,0.3333333333333333,1,0,Fresh and delicious Delicious light lunch with exceptional tapenade.  Beautifully presented. Excellent attentive service. Good value.,0.9698,Positive,3
